montage algorithm deadline budget maxDeadline minDeadline userDeadline plannedExecutionTime maxBuget minBudget userBudget plannedExecutionCost inConstrains
MONTAGE.n.100.15 sdbcs 0.3 0.7 45190 14385 23626.5 30455 0.02143428600000002 0.004537794000000002 0.016365338400000016 0.008267769000000008 0
MONTAGE.n.100.16 sdbcs 0.3 0.7 46970 14952 24557.4 30499 0.02140428000000001 0.004519863000000004 0.016338954900000008 0.008271932000000008 0
MONTAGE.n.100.17 sdbcs 0.3 0.7 50200 15903 26192.1 31496 0.021447622000000003 0.004541130000000005 0.016375674400000005 0.008304451000000011 0
MONTAGE.n.100.18 sdbcs 0.3 0.7 48610 15401 25363.699999999997 30467 0.021414282000000003 0.004519029000000003 0.016345706100000003 0.008268601000000009 0
MONTAGE.n.100.19 sdbcs 0.3 0.7 48080 15283 25122.1 30910 0.021464292000000003 0.004544049000000005 0.016388219100000004 0.008301948000000007 0
MONTAGE.n.100.2 sdbcs 0.3 0.7 45530 14472 23789.4 30086 0.02144762200000002 0.004533624000000002 0.016373422600000014 0.008278192000000012 0
MONTAGE.n.100.3 sdbcs 0.3 0.7 44720 14359 23467.3 30345 0.021347602000000004 0.004513608000000004 0.016297403800000002 0.008253176000000011 0
MONTAGE.n.100.4 sdbcs 0.3 0.7 47610 15092 24847.4 30215 0.021484296000000007 0.004543632000000003 0.016402096800000005 0.00830236600000001 0
MONTAGE.n.100.5 sdbcs 0.3 0.7 50890 16088 26528.6 31890 0.021454290000000004 0.0045469680000000045 0.016382093400000002 0.008291946000000008 0
MONTAGE.n.100.6 sdbcs 0.3 0.7 44690 14242 23376.4 31523 0.021404280000000008 0.004530705000000003 0.016342207500000004 0.008265691000000007 0
MONTAGE.n.100.7 sdbcs 0.3 0.7 48460 15417 25329.9 31305 0.02149429800000001 0.004537377000000003 0.016407221700000005 0.008299028000000012 0
MONTAGE.n.100.8 sdbcs 0.3 0.7 48120 15232 25098.4 31180 0.021430952000000014 0.004531122000000005 0.01636100300000001 0.00828527700000001 0
MONTAGE.n.100.9 sdbcs 0.3 0.7 48850 15513 25514.1 31438 0.02148429600000001 0.004547385000000006 0.01640322270000001 0.00829986400000001 0
MONTAGE.n.1000.0 sdbcs 0.3 0.7 190770 44986 88721.2 110921 0.2261685580000006 0.047731905000000005 0.17263756210000042 0.08749251899999998 0
MONTAGE.n.1000.1 sdbcs 0.3 0.7 241100 60138 114426.6 122818 0.2267253360000006 0.04789953899999999 0.1730775969000004 0.08771636499999999 0
MONTAGE.n.1000.10 sdbcs 0.3 0.7 204850 49195 95891.5 104570 0.22596851800000045 0.04756343699999999 0.1724469937000003 0.08728410799999994 0
MONTAGE.n.1000.11 sdbcs 0.3 0.7 186040 43720 86416 103414 0.2259518480000004 0.04758428699999999 0.17244157970000026 0.08725909600000002 0
MONTAGE.n.1000.12 sdbcs 0.3 0.7 192430 45756 89758.2 103447 0.22603853200000032 0.047590541999999986 0.17250413500000022 0.08728285400000002 0
MONTAGE.n.1000.13 sdbcs 0.3 0.7 220610 53922 103928.4 111041 0.2265553020000004 0.04776651600000004 0.1729186662000003 0.08756754900000012 0
MONTAGE.n.1000.14 sdbcs 0.3 0.7 188690 44353 87654.1 99979 0.22580515200000043 0.04747127999999997 0.17230499040000027 0.08718281300000004 0
MONTAGE.n.1000.15 sdbcs 0.3 0.7 201460 48334 94271.79999999999 102882 0.22590183800000038 0.04753591500000011 0.17239206110000027 0.08727868200000012 0
MONTAGE.n.1000.16 sdbcs 0.3 0.7 205100 49397 96107.9 97888 0.22594184600000058 0.047456685000000026 0.17239629770000042 0.08718823199999999 0
MONTAGE.n.1000.17 sdbcs 0.3 0.7 220620 53819 103859.29999999999 108826 0.22617189200000057 0.04762723799999999 0.17260849580000037 0.08737789299999993 0
MONTAGE.n.1000.18 sdbcs 0.3 0.7 210020 50417 98297.9 110242 0.22622523600000022 0.047708553000000015 0.17267023110000015 0.08742374100000005 0
MONTAGE.n.1000.19 sdbcs 0.3 0.7 199940 47792 93436.4 98482 0.2259685180000006 0.04747836899999999 0.1724214733000004 0.08724742600000003 0
MONTAGE.n.1000.2 sdbcs 0.3 0.7 202610 48633 94826.1 98256 0.22579848400000063 0.04741957200000005 0.17228481040000043 0.08713904599999997 0
MONTAGE.n.1000.3 sdbcs 0.3 0.7 227920 56107 107650.9 116163 0.22649195600000036 0.04775442300000001 0.17287069610000025 0.08757630900000005 0
MONTAGE.n.1000.4 sdbcs 0.3 0.7 215940 52654 101639.79999999999 111505 0.22643527800000032 0.047706885000000046 0.17281676010000024 0.08745543800000005 0
MONTAGE.n.1000.5 sdbcs 0.3 0.7 182580 42604 84596.79999999999 99747 0.2255984440000006 0.04748212200000001 0.1721635474000004 0.08715988099999987 0
MONTAGE.n.1000.6 sdbcs 0.3 0.7 198510 47199 92592.29999999999 96827 0.22598185400000023 0.04743124800000004 0.17241667220000018 0.08716322500000002 0
MONTAGE.n.1000.7 sdbcs 0.3 0.7 223350 54643 105255.1 111156 0.22617856000000044 0.04766977200000001 0.1726259236000003 0.08740164799999993 0
MONTAGE.n.1000.8 sdbcs 0.3 0.7 215670 52470 101430 106723 0.22621190000000047 0.047642667 0.17264113010000032 0.08741831599999995 0
MONTAGE.n.1000.9 sdbcs 0.3 0.7 227480 56025 107461.5 107640 0.22622190200000045 0.047623902 0.1726425020000003 0.08740457200000004 0
MONTAGE.n.200.0 sdbcs 0.3 0.7 64100 18903 32462.1 37920 0.04416883200000015 0.009267408000000012 0.03369840480000011 0.017054065000000028 0
MONTAGE.n.200.1 sdbcs 0.3 0.7 68650 20252 34771.4 39866 0.0442888560000001 0.009301185000000014 0.033792554700000074 0.017099087000000034 0
MONTAGE.n.200.10 sdbcs 0.3 0.7 65770 19371 33290.7 41012 0.0443088600000001 0.009343719000000016 0.03381931770000007 0.017136609000000032 0
MONTAGE.n.200.11 sdbcs 0.3 0.7 66110 19431 33434.7 40944 0.044352202000000084 0.009349974000000013 0.03385153360000006 0.017161615000000033 0
MONTAGE.n.200.12 sdbcs 0.3 0.7 62020 18201 31346.699999999997 40383 0.04428552200000012 0.009332460000000011 0.033799603400000086 0.01714285200000003 0
MONTAGE.n.200.13 sdbcs 0.3 0.7 70770 20803 35793.1 40958 0.04431886200000012 0.009300768000000011 0.033813433800000084 0.017096160000000027 0
MONTAGE.n.200.14 sdbcs 0.3 0.7 67480 19903 34176.1 41019 0.04433553200000014 0.009343302000000012 0.03383786300000011 0.01715785800000002 0
MONTAGE.n.200.15 sdbcs 0.3 0.7 63740 18773 32263.1 38007 0.044268852000000095 0.009282420000000013 0.03377292240000007 0.017074078000000027 0
MONTAGE.n.200.16 sdbcs 0.3 0.7 68710 20175 34735.5 40834 0.04431552800000011 0.009321618000000018 0.03381735500000008 0.017100335000000036 0
MONTAGE.n.200.17 sdbcs 0.3 0.7 66170 19503 33503.1 40996 0.04427552000000015 0.009333294000000016 0.03379285220000011 0.01711326000000004 0
MONTAGE.n.200.18 sdbcs 0.3 0.7 65340 19223 33058.1 39344 0.0443388660000001 0.009319950000000016 0.03383319120000008 0.017101586000000026 0
MONTAGE.n.200.19 sdbcs 0.3 0.7 64750 19043 32755.1 39875 0.04425885000000013 0.009289926000000013 0.03376817280000009 0.01706364700000003 0
MONTAGE.n.200.2 sdbcs 0.3 0.7 68550 20149 34669.3 41559 0.044388876000000126 0.00936415200000001 0.03388145880000009 0.017178701000000032 0
MONTAGE.n.200.3 sdbcs 0.3 0.7 71400 21053 36157.1 42847 0.044385542000000104 0.009364152000000013 0.03387912500000007 0.017184541000000025 0
MONTAGE.n.200.4 sdbcs 0.3 0.7 68350 20114 34584.8 41891 0.0443155280000001 0.009346221000000014 0.03382473590000007 0.01713285400000002 0
MONTAGE.n.200.5 sdbcs 0.3 0.7 67910 19933 34326.1 39212 0.044278854000000124 0.00929367900000002 0.03378330150000009 0.01707866500000004 0
MONTAGE.n.200.6 sdbcs 0.3 0.7 64420 19043 32656.1 40008 0.04429885800000012 0.009317865000000019 0.03380456010000009 0.017127012000000046 0
MONTAGE.n.200.7 sdbcs 0.3 0.7 65550 19342 33204.4 38943 0.04430552600000011 0.009305355000000012 0.033805474700000074 0.017101589000000028 0
MONTAGE.n.200.8 sdbcs 0.3 0.7 69310 20458 35113.6 41542 0.044328864000000134 0.009348723000000008 0.033834821700000094 0.017139517000000017 0
MONTAGE.n.200.9 sdbcs 0.3 0.7 67480 19852 34140.4 39632 0.044278854000000145 0.009303270000000013 0.0337861788000001 0.01712492700000003 0
MONTAGE.n.300.0 sdbcs 0.3 0.7 88060 24661 43680.7 48250 0.06700339800000021 0.014077085999999983 0.05112550440000014 0.02583246699999997 0
MONTAGE.n.300.1 sdbcs 0.3 0.7 83500 23312 41368.399999999994 45991 0.06700673200000024 0.01406749499999999 0.05112496090000016 0.025862896999999944 0
MONTAGE.n.300.10 sdbcs 0.3 0.7 91260 25567 45274.899999999994 52823 0.06716343000000026 0.01419301199999998 0.05127230460000018 0.026006288999999967 0
MONTAGE.n.300.11 sdbcs 0.3 0.7 96430 27173 47950.1 51082 0.06713675800000021 0.014143805999999974 0.05123887240000014 0.025915834999999984 0
MONTAGE.n.300.12 sdbcs 0.3 0.7 89530 25009 44365.3 48304 0.06697005800000026 0.014092097999999992 0.05110667000000018 0.025876233999999956 0
MONTAGE.n.300.13 sdbcs 0.3 0.7 92700 25937 45965.899999999994 49707 0.06699339600000029 0.014088344999999985 0.05112188070000019 0.025874144999999963 0
MONTAGE.n.300.14 sdbcs 0.3 0.7 86200 24063 42704.1 51422 0.06712008800000024 0.014167991999999985 0.051234459200000165 0.025950843999999966 0
MONTAGE.n.300.15 sdbcs 0.3 0.7 95370 26751 47336.7 50864 0.06708341400000022 0.014121704999999986 0.051194901300000144 0.025903325999999983 0
MONTAGE.n.300.16 sdbcs 0.3 0.7 88330 24703 43791.1 47492 0.06699006200000025 0.014069162999999985 0.05111379230000017 0.025821212999999964 0
MONTAGE.n.300.17 sdbcs 0.3 0.7 90160 25292 44752.399999999994 47942 0.06710008400000023 0.014098352999999997 0.05119956470000016 0.025894161999999974 0
MONTAGE.n.300.18 sdbcs 0.3 0.7 87680 24543 43484.1 50259 0.06709008200000023 0.014152562999999995 0.051208826300000156 0.02595501299999997 0
MONTAGE.n.300.19 sdbcs 0.3 0.7 82980 23076 41047.2 49415 0.06704674000000024 0.014144222999999989 0.051175984900000165 0.025914997999999967 0
MONTAGE.n.300.2 sdbcs 0.3 0.7 92270 25846 45773.2 53404 0.06704340600000026 0.014168408999999984 0.05118090690000018 0.02593458899999997 0
MONTAGE.n.300.3 sdbcs 0.3 0.7 85520 23822 42331.399999999994 47963 0.06702673600000027 0.014095850999999989 0.05114747050000018 0.025891651999999963 0
MONTAGE.n.300.4 sdbcs 0.3 0.7 80630 22378 39853.6 48668 0.06691004600000026 0.014110445999999987 0.05107016600000018 0.025869972999999956 0
MONTAGE.n.300.5 sdbcs 0.3 0.7 92140 25807 45706.899999999994 51719 0.06707341200000028 0.014152145999999989 0.051197032200000187 0.025944590999999965 0
MONTAGE.n.300.6 sdbcs 0.3 0.7 88320 24702 43787.399999999994 51725 0.06708674800000025 0.014173829999999988 0.05121287260000017 0.02596335099999997 0
MONTAGE.n.300.7 sdbcs 0.3 0.7 80920 22556 40065.2 48406 0.06691004600000025 0.014097101999999976 0.05106616280000016 0.02583329799999998 0
MONTAGE.n.300.8 sdbcs 0.3 0.7 84470 23640 41889 47435 0.06686003600000029 0.014070830999999978 0.051023274500000194 0.025832458999999974 0
MONTAGE.n.300.9 sdbcs 0.3 0.7 90100 25179 44655.3 51055 0.06709008200000023 0.014148809999999989 0.05120770040000016 0.025907078999999975 0
MONTAGE.n.400.0 sdbcs 0.3 0.7 107920 28992 52670.399999999994 61499 0.0899079780000002 0.019001021999999937 0.0686358912000001 0.03478801299999992 0
MONTAGE.n.400.1 sdbcs 0.3 0.7 111250 30121 54459.7 61348 0.08981796000000018 0.018990596999999932 0.0685697511000001 0.03475299799999994 0
MONTAGE.n.400.10 sdbcs 0.3 0.7 109950 29803 53847.1 61390 0.0898279620000002 0.01895890499999992 0.06856724490000012 0.03471881999999995 0
MONTAGE.n.400.11 sdbcs 0.3 0.7 97740 26047 47554.899999999994 58082 0.08967459800000019 0.018897605999999945 0.06844150040000012 0.03463461599999991 0
MONTAGE.n.400.12 sdbcs 0.3 0.7 109290 29521 53451.7 60316 0.0897979560000002 0.018956402999999948 0.06854549010000012 0.03472841199999992 0
MONTAGE.n.400.13 sdbcs 0.3 0.7 99000 26504 48252.8 57719 0.08969126800000013 0.018928880999999925 0.06846255190000006 0.03465045799999992 0
MONTAGE.n.400.14 sdbcs 0.3 0.7 113280 30708 55479.6 60499 0.08988464000000017 0.018960155999999947 0.0686072948000001 0.03473257799999992 0
MONTAGE.n.400.15 sdbcs 0.3 0.7 104670 28149 51105.3 60977 0.08984463200000019 0.01898183999999992 0.06858579440000011 0.034778007999999895 0
MONTAGE.n.400.16 sdbcs 0.3 0.7 95260 25327 46306.899999999994 53088 0.08946789000000008 0.018807950999999937 0.06826990830000003 0.034525819999999936 0
MONTAGE.n.400.17 sdbcs 0.3 0.7 110600 29945 54141.5 60738 0.08981129200000013 0.018962240999999946 0.06855657670000007 0.03473799099999989 0
MONTAGE.n.400.18 sdbcs 0.3 0.7 100520 26992 49050.399999999994 56555 0.08965792800000015 0.01888801499999993 0.06842695410000008 0.03460961299999997 0
MONTAGE.n.400.19 sdbcs 0.3 0.7 99860 26870 48767 58236 0.08953123600000026 0.01887842399999992 0.06833539240000017 0.03461336099999991 0
MONTAGE.n.400.2 sdbcs 0.3 0.7 109180 29428 53353.6 55983 0.08966459600000021 0.01886090999999993 0.06842349020000012 0.03460294199999994 0
MONTAGE.n.400.3 sdbcs 0.3 0.7 99730 26677 48592.899999999994 55346 0.08963125600000013 0.018839225999999938 0.06839364700000009 0.03459418999999991 0
MONTAGE.n.400.4 sdbcs 0.3 0.7 105130 28337 51374.899999999994 58628 0.08967126400000018 0.018911783999999925 0.06844342000000012 0.03464045099999994 0
MONTAGE.n.400.5 sdbcs 0.3 0.7 93140 24811 45309.7 56659 0.08956457600000019 0.01889093399999995 0.06836248340000012 0.034601270999999933 0
MONTAGE.n.400.6 sdbcs 0.3 0.7 96980 25815 47164.5 55703 0.08958124600000024 0.018861743999999934 0.06836539540000015 0.03458418099999995 0
MONTAGE.n.400.7 sdbcs 0.3 0.7 106330 28539 51876.3 57385 0.0896645960000002 0.018881342999999932 0.06842962010000012 0.03465253699999989 0
MONTAGE.n.400.8 sdbcs 0.3 0.7 111350 30113 54484.1 59463 0.08981462600000015 0.018949313999999946 0.06855503240000009 0.03470422499999992 0
MONTAGE.n.400.9 sdbcs 0.3 0.7 101040 27118 49294.6 56997 0.0896145860000002 0.018872168999999918 0.0683918609000001 0.034626279999999884 0
MONTAGE.n.50.0 sdbcs 0.3 0.7 37210 12551 19948.7 28023 0.010002 0.0021442139999999998 0.0076446642 0.0038612930000000005 0
MONTAGE.n.50.1 sdbcs 0.3 0.7 37030 12482 19846.4 27366 0.009961991999999998 0.0021279509999999995 0.007611779699999998 0.003835452000000001 0
MONTAGE.n.50.10 sdbcs 0.3 0.7 37290 12568 19984.6 26449 0.009965326 0.002127116999999999 0.007613863299999999 0.0038371180000000005 0
MONTAGE.n.50.11 sdbcs 0.3 0.7 37520 12669 20124.3 28146 0.009978662000000003 0.0021383759999999996 0.007626576200000002 0.003855042000000001 0
MONTAGE.n.50.12 sdbcs 0.3 0.7 37480 12578 20048.6 27357 0.009991997999999998 0.002139209999999999 0.007636161599999998 0.0038512950000000007 0
MONTAGE.n.50.13 sdbcs 0.3 0.7 38480 12921 20588.7 27337 0.010008667999999998 0.0021383759999999996 0.0076475803999999994 0.0038637919999999996 0
MONTAGE.n.50.14 sdbcs 0.3 0.7 37480 12600 20064 28036 0.009998665999999998 0.002135874 0.007639828399999998 0.0038467080000000003 0
MONTAGE.n.50.15 sdbcs 0.3 0.7 36680 12376 19667.2 27480 0.009978662 0.0021350400000000004 0.007625575399999998 0.0038500430000000005 0
MONTAGE.n.50.16 sdbcs 0.3 0.7 36710 12366 19669.2 27011 0.009951989999999997 0.0021279509999999986 0.007604778299999997 0.003842957 0
MONTAGE.n.50.17 sdbcs 0.3 0.7 38840 13049 20786.3 27456 0.009975328 0.002136290999999999 0.0076236169 0.003846288000000001 0
MONTAGE.n.50.18 sdbcs 0.3 0.7 39160 13087 20908.9 28543 0.010012001999999999 0.0021450479999999997 0.007651915799999999 0.0038546330000000005 0
MONTAGE.n.50.19 sdbcs 0.3 0.7 37950 12760 20317 28137 0.009978662 0.0021367079999999993 0.007626075799999999 0.0038379540000000006 0
MONTAGE.n.50.2 sdbcs 0.3 0.7 37430 12578 20033.6 28399 0.009998665999999998 0.0021412949999999997 0.007641454699999998 0.003851296000000001 0
MONTAGE.n.50.3 sdbcs 0.3 0.7 37580 12724 20180.8 27980 0.009971994000000003 0.002130869999999999 0.007619656800000002 0.0038404549999999996 0
MONTAGE.n.50.4 sdbcs 0.3 0.7 38940 13042 20811.4 27402 0.010025338 0.0021433799999999994 0.0076607506 0.0038642140000000004 0
MONTAGE.n.50.5 sdbcs 0.3 0.7 37780 12711 20231.7 28249 0.010005334 0.0021437969999999994 0.007646872899999999 0.0038521300000000005 0
MONTAGE.n.50.6 sdbcs 0.3 0.7 37360 12579 20013.3 28412 0.010002000000000002 0.002146298999999999 0.007645289700000001 0.0038637959999999996 0
MONTAGE.n.50.7 sdbcs 0.3 0.7 37860 12792 20312.4 28551 0.009991998 0.002145047999999999 0.007637913 0.0038500410000000015 0
MONTAGE.n.50.8 sdbcs 0.3 0.7 36900 12446 19782.2 27789 0.009971994 0.002139626999999999 0.007622283899999999 0.003849627 0
MONTAGE.n.50.9 sdbcs 0.3 0.7 39170 13018 20863.6 27618 0.010028671999999995 0.002140878 0.007662333799999995 0.003864626 0
MONTAGE.n.500.0 sdbcs 0.3 0.7 131300 34665 63655.5 68707 0.11252250000000003 0.02369227199999992 0.0858734316 0.043488436999999644 0
MONTAGE.n.500.1 sdbcs 0.3 0.7 119330 31115 57579.5 65240 0.11245248600000002 0.0236376449999999 0.08580803369999998 0.04342966599999968 0
MONTAGE.n.500.10 sdbcs 0.3 0.7 113730 29536 54794.2 59926 0.11236913600000005 0.023571758999999914 0.0857299229 0.043304199999999654 0
MONTAGE.n.500.11 sdbcs 0.3 0.7 109440 28277 52625.899999999994 61016 0.11237913800000013 0.02358802199999991 0.08574180320000006 0.04336547499999967 0
MONTAGE.n.500.12 sdbcs 0.3 0.7 134840 35822 65527.399999999994 67078 0.11259251400000014 0.023653490999999905 0.08591080710000007 0.04349177999999964 0
MONTAGE.n.500.13 sdbcs 0.3 0.7 115670 30097 55768.899999999994 62630 0.11235580000000002 0.023601782999999925 0.08572959489999998 0.04338297799999965 0
MONTAGE.n.500.14 sdbcs 0.3 0.7 124290 32551 60072.7 66778 0.11252250000000008 0.02367225599999991 0.08586742680000002 0.04344759399999963 0
MONTAGE.n.500.15 sdbcs 0.3 0.7 125560 33061 60810.7 69957 0.1127725500000001 0.02378609699999992 0.08607661410000003 0.043633500999999686 0
MONTAGE.n.500.16 sdbcs 0.3 0.7 126440 33288 61233.6 63700 0.11246915600000004 0.02361053999999986 0.08581157119999999 0.043405076999999674 0
MONTAGE.n.500.17 sdbcs 0.3 0.7 116110 30257 56012.899999999994 61044 0.11245915400000014 0.023593859999999908 0.08579956580000006 0.04336423199999967 0
MONTAGE.n.500.18 sdbcs 0.3 0.7 135010 35758 65533.6 68133 0.11258584600000016 0.0236826809999999 0.08591489650000007 0.04350594899999967 0
MONTAGE.n.500.19 sdbcs 0.3 0.7 122050 31958 58985.6 69390 0.11258584600000004 0.023731886999999917 0.08592965829999999 0.043483026999999654 0
MONTAGE.n.500.2 sdbcs 0.3 0.7 120270 31328 58010.6 63397 0.11244915200000005 0.023619713999999906 0.08580032060000001 0.04339632099999964 0
MONTAGE.n.500.3 sdbcs 0.3 0.7 123090 32364 59581.8 63890 0.11256250800000009 0.02362221599999989 0.08588042040000002 0.04341716599999967 0
MONTAGE.n.500.4 sdbcs 0.3 0.7 109480 28355 52692.5 65056 0.1124991620000001 0.023712704999999928 0.08586322490000003 0.04349552799999967 0
MONTAGE.n.500.5 sdbcs 0.3 0.7 122280 32130 59175 62921 0.11246915599999997 0.023610122999999903 0.08581144609999995 0.04341090499999966 0
MONTAGE.n.500.6 sdbcs 0.3 0.7 121250 31784 58623.8 65017 0.11241581200000007 0.02362471799999993 0.08577848380000003 0.04340048299999965 0
MONTAGE.n.500.7 sdbcs 0.3 0.7 129840 34297 62959.899999999994 72204 0.11267253000000006 0.023789432999999895 0.08600760090000001 0.043589728999999654 0
MONTAGE.n.500.8 sdbcs 0.3 0.7 119440 31286 57732.2 70456 0.11268920000000014 0.023783177999999933 0.08601739340000007 0.04358932399999968 0
MONTAGE.n.500.9 sdbcs 0.3 0.7 130770 34375 63293.5 69018 0.11268586600000009 0.023716874999999898 0.08599516870000003 0.043519288999999704 0
MONTAGE.n.600.0 sdbcs 0.3 0.7 144240 37083 69230.1 79786 0.13526371400000006 0.028539062999999875 0.1032463187 0.05227767599999949 0
MONTAGE.n.600.1 sdbcs 0.3 0.7 157740 41093 76087.1 76212 0.135417078 0.02849652899999986 0.10334091329999995 0.05230435699999956 0
MONTAGE.n.600.10 sdbcs 0.3 0.7 155100 40292 74734.4 81850 0.13551043000000007 0.028599527999999874 0.1034371594 0.05241689999999954 0
MONTAGE.n.600.11 sdbcs 0.3 0.7 135520 34575 64858.5 70719 0.1349436500000001 0.02834348999999989 0.10296360200000004 0.05208509399999951 0
MONTAGE.n.600.12 sdbcs 0.3 0.7 141860 36335 67992.5 70115 0.13515702600000007 0.028382270999999872 0.10312459950000001 0.05214470999999952 0
MONTAGE.n.600.13 sdbcs 0.3 0.7 128090 32521 61191.7 71570 0.1351670280000002 0.028455662999999878 0.10315361850000009 0.05223098399999957 0
MONTAGE.n.600.14 sdbcs 0.3 0.7 126250 31888 60196.6 68948 0.135030334 0.0283914449999999 0.10303866729999997 0.05211135899999955 0
MONTAGE.n.600.15 sdbcs 0.3 0.7 143590 36915 68917.5 73492 0.135100348 0.028431059999999897 0.10309956159999997 0.052195549999999494 0
MONTAGE.n.600.16 sdbcs 0.3 0.7 146080 37604 70146.8 80177 0.13545708600000012 0.028582847999999866 0.10339481460000004 0.05237521399999958 0
MONTAGE.n.600.17 sdbcs 0.3 0.7 152030 39403 73191.1 80913 0.13561378400000013 0.028647065999999867 0.10352376860000004 0.05247858399999956 0
MONTAGE.n.600.18 sdbcs 0.3 0.7 130030 32915 62049.5 67777 0.13494031600000006 0.028343072999999868 0.1029611431 0.05206966699999951 0
MONTAGE.n.600.19 sdbcs 0.3 0.7 140570 36068 67418.6 76942 0.13529372000000006 0.02851821299999987 0.1032610679 0.05228184499999955 0
MONTAGE.n.600.2 sdbcs 0.3 0.7 153020 39587 73616.9 81865 0.135633788 0.028630802999999903 0.10353289249999997 0.052451915999999536 0
MONTAGE.n.600.3 sdbcs 0.3 0.7 145420 37433 69829.1 72710 0.13516702800000005 0.028395197999999892 0.103135479 0.052167625999999495 0
MONTAGE.n.600.4 sdbcs 0.3 0.7 132500 33687 63330.899999999994 73022 0.13507701000000008 0.02841896699999987 0.1030795971 0.052145959999999526 0
MONTAGE.n.600.5 sdbcs 0.3 0.7 136780 34858 65434.6 74948 0.13515035800000008 0.028458581999999875 0.10314282520000001 0.05219805899999951 0
MONTAGE.n.600.6 sdbcs 0.3 0.7 139690 35697 66894.9 77570 0.1351903660000001 0.028489856999999882 0.10318021330000002 0.05226266799999959 0
MONTAGE.n.600.7 sdbcs 0.3 0.7 141640 36350 67937 73133 0.13509034599999994 0.028391027999999867 0.1030805505999999 0.05212927999999951 0
MONTAGE.n.600.8 sdbcs 0.3 0.7 151860 39221 73012.7 74190 0.13539040599999996 0.02846191799999987 0.10331185959999994 0.05223474299999953 0
MONTAGE.n.600.9 sdbcs 0.3 0.7 134850 34253 64432.1 76944 0.13530038800000002 0.0285282209999999 0.10326873789999998 0.05228101599999957 0
MONTAGE.n.700.0 sdbcs 0.3 0.7 162040 40772 77152.4 77792 0.15783156000000034 0.03316692899999987 0.1204321707000002 0.06093726599999945 0
MONTAGE.n.700.1 sdbcs 0.3 0.7 150090 37438 71233.6 82053 0.15795491800000025 0.03328243799999984 0.12055317400000012 0.06103355299999946 0
MONTAGE.n.700.10 sdbcs 0.3 0.7 161890 40807 77131.9 79655 0.157874902 0.03318402599999987 0.12046763919999996 0.06090392899999938 0
MONTAGE.n.700.11 sdbcs 0.3 0.7 181200 46501 86910.7 94669 0.1582516440000002 0.0334333919999999 0.12080616840000011 0.061233225999999426 0
MONTAGE.n.700.12 sdbcs 0.3 0.7 158740 39984 75610.79999999999 79216 0.15783489400000028 0.03317026499999986 0.12043550530000013 0.06093060299999942 0
MONTAGE.n.700.13 sdbcs 0.3 0.7 176580 45178 84598.6 85136 0.1579949260000003 0.03329119499999989 0.12058380670000018 0.06112192199999944 0
MONTAGE.n.700.14 sdbcs 0.3 0.7 160240 40411 76359.7 84731 0.1580082620000003 0.033302036999999875 0.12059639450000018 0.06108191499999947 0
MONTAGE.n.700.15 sdbcs 0.3 0.7 161440 40779 76977.29999999999 87726 0.1579582520000003 0.03334540499999985 0.12057439790000016 0.06111442599999941 0
MONTAGE.n.700.16 sdbcs 0.3 0.7 143120 35339 67673.3 74757 0.15771820400000022 0.03312189299999988 0.12033931070000012 0.06079763299999944 0
MONTAGE.n.700.17 sdbcs 0.3 0.7 162730 41015 77529.5 80967 0.15798825800000021 0.03326534099999989 0.12057138290000011 0.06101771299999943 0
MONTAGE.n.700.18 sdbcs 0.3 0.7 145890 36266 69153.2 76574 0.1575615060000001 0.03308978399999985 0.12021998940000003 0.060779705999999406 0
MONTAGE.n.700.19 sdbcs 0.3 0.7 157950 39718 75187.6 85099 0.15802493200000026 0.03334874099999987 0.12062207470000014 0.06110316499999944 0
MONTAGE.n.700.2 sdbcs 0.3 0.7 150240 37378 71236.6 85945 0.1579149100000002 0.03332080199999989 0.12053667760000011 0.0610602319999994 0
MONTAGE.n.700.3 sdbcs 0.3 0.7 155570 39010 73978 79055 0.1578615660000002 0.0331898639999999 0.12046005540000011 0.06094352399999943 0
MONTAGE.n.700.4 sdbcs 0.3 0.7 147830 36771 70088.7 76999 0.15765819200000022 0.033110633999999854 0.1202939246000001 0.060827647999999436 0
MONTAGE.n.700.5 sdbcs 0.3 0.7 174230 44498 83417.6 82879 0.15814162200000004 0.03327409799999986 0.12068136479999998 0.061052312999999435 1
MONTAGE.n.700.6 sdbcs 0.3 0.7 151510 37631 71794.7 81266 0.1578048880000001 0.033224474999999906 0.12043076410000003 0.060944359999999406 0
MONTAGE.n.700.7 sdbcs 0.3 0.7 153840 38641 73200.7 79781 0.1578815700000002 0.03322697699999987 0.12048519210000008 0.060974367999999425 0
MONTAGE.n.700.8 sdbcs 0.3 0.7 153670 38479 73036.29999999999 81358 0.15790490800000026 0.033225725999999865 0.12050115340000014 0.060986876999999495 0
MONTAGE.n.700.9 sdbcs 0.3 0.7 181410 46522 86988.4 86779 0.15806494000000024 0.03330412199999987 0.12063669460000012 0.061089418999999395 1
MONTAGE.n.800.0 sdbcs 0.3 0.7 183010 45735 86917.5 99299 0.18102286400000037 0.038212211999999954 0.13817966840000023 0.06999576299999904 0
MONTAGE.n.800.1 sdbcs 0.3 0.7 160390 39091 75480.7 80417 0.1804660860000002 0.03786485099999997 0.1376857155000001 0.06959225999999909 0
MONTAGE.n.800.10 sdbcs 0.3 0.7 165440 40532 78004.4 93392 0.18087950200000033 0.038147576999999926 0.1380599245000002 0.06992864699999907 0
